SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon
60.08,1.05,17.1932,5.92,5.3172,3.3391,0.11,2.74,4.49,0.31,34.33553526,70,8,30.70663632,5.8,1.437455488,4.957368926,0.7,4.073451256,0.8,2.236831248,0.337372117,2.2,0.331411212,752,23.1,100.3661672,396,5.9,15.6322665,1.005207518,12.07611864,3.9,18.3,242,20.7385467,130.1374911,22.4,36.9,7.23,1.486386808,0.676721494,19.09487708,7.105575682,32.55411255,10.60226539,31.81818182,10.47619048,5.919919872,1.851568753,2.636363636,41.72413793,0.133465648,13.95756196,0.056171392,3.03030303,1.329291616,5.489144836,2.253349512,3.042935565,65.72727273,0.522775699,1.080114259,1.779295364,0.172125648,0.283546269,41.39943673,248.5,1.5,42.2,123
59.24,0.9673,16.9711,5.8908,5.77,3.34,0.1,2.89,3.9272,0.33,38.29162474,74.7,8.5,32.1,5.802711199,1.5,5.031853331,0.7,4.170378344,0.9,2.2,0.3,1.945153613,0.3,637.2476212,21.42143944,113.8373864,782.8114489,6.040187541,15.1,1.054499282,15.5,4.1,19.06399719,246,14.35530988,132.7973351,25.8,62.83996546,6.8172,1.787537427,0.704901276,54.53114251,7.762883044,29.74812328,13.37295613,38.40313665,11.48382212,6.598919613,2.143984062,2.983163469,42.39397612,0.17863917,16.5025527,0.049667332,3.487160618,1.49849874,7.96852233,2.586866815,5.894782816,68.172,0.723574158,1.79724438,4.377471889,0.194281007,0.473202007,39.29526696,248.5,1.5,42.2,123
57.9986,0.8,17.1697,6.5547,11.71,2.94,0.07,1.02,2.5436,0.3976,29.8,65.36263357,8.6,32,5.996647157,1.4,4.8,0.764648338,4.3,0.8,2.2,0.4,2.444230364,0.36313103,995,22.30772262,34.3,90,4.284545962,13.97605012,1,5.730824904,1.423706844,12.3,189.7411193,11.7,93.5,23.34639501,56.9,3.5636,1.335860254,0.62651174,7.692307692,5.71797582,44.60338767,8.282313384,26.74160117,8.505624825,4.969443627,1.759244981,2.453388701,31.64120121,0.034472362,13.09205567,0.084753678,2.93004511,1.434480809,2.344633709,1.963808351,0.962566845,50.90857143,0.256898698,1.995418377,4.863247863,0.249694064,0.60855615,36.47724977,248.5,1.5,42.2,123
61.5079,0.7484,16.53,5.326,5.6152,2.8824,0.1,1.39,4.94,0.2441,25,53.5,6.2,21.7,4.2,1.236540568,3.495995137,0.5,3.3,0.7,1.8,0.30159729,1.9,0.3,607.8260194,19.3,64.89382362,491.0830511,2.3,12.79699062,1.1,10.6,6.9,14.7,147.0341812,11.42072338,92.4,24.88579549,59.7,6.33,1.295336788,0.663056509,42.99929477,6.735258221,31.49357613,8.938485454,28.15789474,7.618351358,5.952380952,1.736842105,2.210526316,35.00813838,0.106763813,11.42105263,0.130434783,2.772020725,1.124352332,5.578947368,1.839997441,5.314751635,63.3,0.549222798,2.179003436,5.227339636,0.269326791,0.646103896,42.60216355,248.5,1.5,42.2,123
57.32,0.64,16.53,4.58,11.47,2.83,0.1,1.39,2.4209,0.23,27.06128423,54.8,6.650744664,24.30660999,4.2,1.324417727,3.3,0.609460254,3.2,0.6,1.9,0.3,1.9,0.3,780,19.4,53.8,172,4.047979331,12.9,1.014273439,11,6.7,15.66914943,165.6639992,11.4,91.8,42.67119451,58.2,3.8109,1.394911558,0.664948454,15.0877193,6.789473684,40.20618557,9.675475818,28.84210526,8.539381402,6.443162912,1.684210526,2.210526316,39.44380933,0.068974359,12.79295263,0.07411105,2.824742268,1.252918041,5.789473684,1.736842105,1.873638344,38.109,0.567010309,3.743087238,5.105263158,0.464827827,0.633986928,43.52132433,248.5,1.5,42.2,123
61.22,0.8269,17.2324,5.5657,5.02,2.72,0.1084,3.2761,4.43,0.3196,32.4164505,66.81801676,8.1,29.9,5.528961776,1.4,4.585156318,0.665009997,3.617011403,0.7,2,0.297061184,1.937866025,0.294946767,760,19.9,132.6,663,6.127285952,14.4,1.033826548,14.43153544,4.7,20.21117459,246,11.16470349,96.7,11.4860339,19.92854937,7.7061,1.628967362,0.72361809,59.38357437,7.430854256,38.19095477,11.36368641,34.48020446,12.36180905,5.863026697,1.866491985,2.853118691,44.49298258,0.174473684,15.42934321,0.048136609,3.357689284,1.502512563,7.447127538,2.366085301,6.856256463,71.08948339,0.725202786,1.028780917,1.78496002,0.118780082,0.206086343,40.17636225,250,1.5,42.2,123
62.7914,0.6917,16.3588,4.6987,4.1745,2.71,0.09,3.28,3.9031,0.2271,35.76754766,71,8.267452343,30.76778758,5.6,1.286968468,4.588657285,0.650553047,3.565526008,0.7,2,0.301066797,2,0.3,561.136358,19.48410748,131.7,944.6914822,6.7,14.5,1.1,17.16589495,4.8,21.11907434,274,10.85139377,96.4,24.2,44.8,7.1831,1.835729335,0.744196264,87.05715618,7.25,28.79969527,12.14889277,35.5,14.0627432,6.387062082,1.782763004,2.8,48.92857143,0.234702311,15.38389379,0.044776119,3.643995501,1.579122247,8.582947475,2.294328643,9.799704172,79.81222222,0.881020338,2.230128269,4.128501919,0.251037344,0.46473029,42.63697852,248.5,1.5,42.2,123
66.33,0.54,16.4875,3.2831,3.2449,2.07,0.04,3.0635,4.62,0.1537,16.7,39.32030111,4.750397851,17.3,3.2,1,2.565721771,0.323421124,1.7,0.289676379,0.8,0.1,0.7,0.113891154,891,8.534528085,45.4,483,3.4,5.691193152,0.362330067,5.1,1.7,24.1,133,6.7,61.54879498,12.40992942,23,7.6835,1.956757284,0.666843333,72.08955224,8.130275931,104.3994455,16.20675105,56.17185873,15.58375562,5.21875,2.428571429,4.571428571,41.5625,0.050953984,24.71428571,0.033497398,4.607202732,2.027059941,7.285714286,3.665316816,7.847432272,192.0875,0.597572584,1.852228272,3.432835821,0.201627496,0.373687251,54.53212057,247.1,1.5,42.2,123
67.2428,0.5048,16.2174,3.373,3.582,1.9113,0.0534,2.1,4.6448,0.17,18.32783821,36.2,4.3,17.6,2.944415417,0.883750515,2.324418721,0.3,1.7,0.287313,0.765975725,0.1,0.7,0.1,1003,8.5,40.7,552,3.480751174,5.200843114,0.303453028,4.9,1.309623222,15.26292339,136,9.344786749,70.4,13.35406743,25.8,6.7448,2.15621626,0.611863896,59.07036884,7.429775877,118,17.78650966,51.71428571,16,6.224610191,2.428571429,4.206307739,46.1891346,0.040578265,25.14285714,0.028729431,4.258823529,2.070588235,7,3.320598173,7.840909091,126.3071161,0.576470588,1.429039291,2.760897674,0.189688458,0.366477273,50.6908847,248.5,1.5,42.2,123
64.1057,0.53,16.61,3,4.7579,3.3079,0.0544,1.76,4.83,0.1631,16.4,34.86338437,4.043150444,16.9,2.86070787,1,2.3,0.306976394,1.6,0.3,0.8,0.108580188,0.7,0.115350923,805.8742807,8.4,40.4,451,3.3,4.469859605,0.2,5,1.289419494,16.10920166,133,8.189188777,65.2,43.18225898,136.9785562,6.59,1.952380952,0.532126143,55.07261003,6.385513721,95.93741437,15.91561181,49.80483481,15.83333333,5.732846815,2.285714286,4.086725529,46.49198941,0.050131889,24.14285714,0.034954825,4.150402901,2.011904762,7.142857143,3.285714286,6.917177914,121.1397059,0.595238095,5.273081395,16.72675523,0.662304586,2.100898101,49.38549197,248.5,1.5,42.2,123
61.3779,0.6115,18.7968,3.12,6.57,2.08,0.069,2.36,4.7621,0.16,20.15468489,40.91660147,4.4,17.04923531,3.3,0.972315126,2.3,0.3,1.6,0.290813,0.8,0.1,0.683519099,0.1,1034,8.9,31.2,657,3.6,2.4,0.200584579,3.487267384,0.760323204,13.29470883,148.4322061,7.5,68.42426945,16.60772122,27.2,7.1221,2.264571336,0.269662921,87.6,3.511240583,116.1797753,20.03101187,59.86167984,16.67777597,6.10748027,2.340827056,4.827955802,44.97945639,0.030174081,24.94331956,0.027777778,4.597370952,1.915644417,5.101931152,3.364938893,9.601856261,103.2188406,0.391827796,2.214362829,3.626666667,0.242716822,0.397519772,47.91150167,248.5,1.5,42.2,123
70.7063,0.3962,16.24,2.4478,1.5967,0.5633,0.0472,4.52,4.1787,0.15,30.95069817,56.4,6.06,21,3.33,0.95,2.73,0.37,2.153326829,0.44,1.21,0.195477605,1.31,0.21,440.9957833,12,126.9591792,1076,3.717155736,10.11519265,0.797476616,6.9,1.543953514,23.23896856,134,4.012610335,29.18794774,4.482435365,4.55,8.6987,2.579224848,0.842932721,268.1546201,7.721521107,36.74964861,16.05006089,43.05343511,11.16666667,9.294503955,1.643760938,2.541984733,40.24024024,0.287892048,16.03053435,0.056494808,4.7,1.75,5.267175573,2.083969466,36.86453085,184.2944915,0.575,1.117087131,1.133925206,0.153571447,0.15588626,45.08450542,189,2,40.73,120.53
72.956,0.3064,14.6197,1.8584,1.17,0.52,0.0455,4.55,4.03,0.14,30.95785086,55.6,5.9139197,20.7,3.388467103,0.95,2.65,0.380900712,2.05,0.43,1.194700427,0.19,1.321331432,0.21,285.3243875,11.8,150.4430339,970.0239114,3.45,10.64741253,0.87,6.76,0.84,24.5177835,141.0493031,6.38136,37.1,3.62,4.51,8.58,2.623546683,0.902323096,152.0089623,8.058093732,24.18003284,15.91609664,42.07876892,11.95333077,9.136240642,1.551465401,2.564433889,41.6262867,0.527270155,15.66601649,0.060869565,4.711864407,1.754237288,5.116051761,2.005552835,26.14619707,188.5714286,0.572881356,0.567277195,0.706745897,0.097574124,0.121563342,41.8065886,189,2,40.73,120.53
70.325,0.4,16.23,2.53,1.17,0.7737,0.03,4.61,4.07,0.16,28.54003465,53.73034508,5.91,20.5,3.27,0.93,2.63,0.37,2.123103307,0.43,1.19,0.19,1.26,0.19241254,422.6681,11.8,141.0175919,948.8104074,3.059725484,10.21392789,0.89,12.77650308,0.83,14,117,4.95,41.4,3.52,4.99,8.68,2.418647004,0.865587109,191.6788702,8.106291976,35.81933051,15.38726669,42.64313102,9.915254237,8.727839343,1.685002625,2.595238095,35.77981651,0.333636704,16.26984127,0.062885557,4.553419075,1.737288136,10.14008181,2.087301587,22.91812578,289.3333333,1.082754498,0.711111111,1.008080808,0.085024155,0.120531401,48.95204423,189,2,40.73,120.53
75.0679,0.04,14.35,0.54,0.53,0.1492,0.0334,4.53,4.57,0.0294,8.09,20.93757468,1.937632243,6.993400715,1.579434574,0.361601811,1.332518447,0.24,1.38,0.28,0.77,0.13,0.83,0.139986216,221.4791263,7.83,132,1094,2.121914819,9.254402458,0.69,3.64,0.91,26.9,68.30733767,1.543106839,6.31,1.145433141,2.86,9.1,1.033205619,1.181916023,708.959336,11.14988248,28.2859676,6.621371562,25.22599359,8.723797914,5.122086178,1.662650602,1.902933222,43.24796911,0.59599296,8.425783994,0.065971647,2.674019755,0.893154625,4.385542169,1.605443912,173.3755943,272.4550898,0.464878672,0.742290237,1.853403749,0.181526647,0.453248811,48.14871756,155,1,40.35,120.58
75.01,0.175,14.55,0.54,0.7938,0.06,0.04,4.55,4.2447,0.01,66,116,12.15646112,40.47151191,5.89,0.77,4.087195716,0.556699986,2.74,0.54,1.484349162,0.225458721,1.481731195,0.236221555,221,14.7,243,612,4.58,19.22715417,2.067354099,32.74760928,4.833922604,37.3,173,2.271926258,6.205379634,2.39,4.606569487,8.7947,4.489795918,1.307969671,269.3749402,12.97614185,15.03401361,30.25882373,78.28680424,11.76870748,11.20543294,1.849188307,3.975079974,29.37181664,1.099547511,27.31366664,0.051576759,7.891156463,2.753164076,22.10091101,2.758392163,98.62410297,219.8675,2.227728522,1.051970763,2.027605197,0.385149683,0.742350953,51.21145409,155,1,40.35,120.58
69.0609,0.2568,12.6,3.79,0.06,0.9943,0.06,4.4513,0.39,0.1311,7.65,19.74875265,1.87,7.262136103,1.820060597,0.572138291,1.37,0.23,1.29,0.26,0.777156528,0.12,0.8,0.132241072,368.2325051,7.85306122,112,951.6639529,1.73,8.691369633,0.64,3.26,0.85,25.2,45.2,1.77,5.93,1.9,3,4.8413,0.974142412,1.106749252,537.6632502,10.86421204,46.89031383,6.496044304,24.68594081,5.755717259,4.203156759,1.6125,2.275075746,24.83433797,0.304155658,9.077670129,0.076439926,2.514783993,0.924752259,4.075,1.7125,160.48296,80.68833333,0.41512474,1.073446328,1.694915254,0.320404722,0.505902192,51.96406643,155,1,40.35,120.58
75.307,0.04,14.23,0.6075,0.6,0.09,0.03,4.33,4.3467,0.0252,8.11,18.43518528,1.98,7.25,1.68,0.4,1.41,0.22,1.267894612,0.26,0.72,0.085615915,0.608573968,0.0882313,285,7.255671904,125,1122,1.9,9.61,0.61,3.44,0.75,27.5,68.3902364,1.91,3.73,0.61689985,1.14,8.6767,1.117746241,1.324481058,587.434555,15.79101392,39.27961514,9.052843507,30.29243157,9.425761984,4.827380952,2.083386209,2.760551861,40.70847405,0.438596491,11.91309583,0.046437526,2.540796431,0.99921828,5.652558573,2.316891741,300.8042895,289.2233333,0.474111846,0.322984215,0.596858639,0.1653887,0.305630027,47.84091658,155,1,40.35,120.58
75.8162,0.02,13.8362,0.59,0.772,0.09,0.0225,4.3459,4.62,0.0244,9.859494686,21.64914197,2.34,8.44,1.89,0.407804141,1.748895042,0.24,1.328351998,0.26,0.488715001,0.076602807,0.497922246,0.074251156,306,5.466445621,135,1207,1.97,10.1,0.724117652,7.550530215,1.683833144,29.9,53.7,1.351151255,5.34,0.87288427,1.26322075,8.9659,1.803639032,1.847635685,893.3122739,20.28429154,55.97787323,13.45149818,43.47896111,9.823567949,5.216663855,2.667790019,3.795773367,28.41269841,0.441176471,16.95043768,0.037690942,3.960369035,1.54396487,15.16407486,3.512385831,226.0299625,398.4844444,1.381250403,0.646030018,0.93492179,0.163461474,0.236558193,57.75860907,155,1,40.35,120.58
60.8337,0.7,17.8,5.41,4.4865,2.58,0.09,3.52,4.42,0.4271,53.2,110.1860082,12.6,44.3,7.372149325,1.88,4.72,0.606351943,2.96,0.56105852,1.471290037,0.21,1.407203158,0.22,1425,15.6,93.66537969,1967.289116,5.90399667,9.896200262,0.47,11,1.758843838,18.82726719,242,12.22098655,116,13.3,29.35187708,7.94,3.41025641,0.634371812,160.9762934,7.032531306,91.34615385,25.68220813,78.30142192,15.51282051,7.216348673,2.103463159,5.238866388,32.82624772,0.065730091,31.48088444,0.037262894,7.063205654,2.83974359,7.816923901,3.354170983,16.95938893,88.22222222,0.705128205,1.088291845,2.401760035,0.114655172,0.253033423,44.31528974,130,1,39.7,115.9
60.28,0.74,17.37,5.63,4.65,2.78,0.1,3.9,4.4971,0.36,93.3,173.43273,17.7,59.1,9.897090329,2.47047,5.83,0.844937478,3.800523429,0.68,1.78,0.254880398,1.616689895,0.26,1350,18.83923025,75.7,2220,6.84435331,14.01433101,0.57,12.45,1.875798683,26.73463411,315.3616631,11.3858277,103.796767,13.4,33,8.3971,4.952431642,0.74389085,194.9792372,8.668533807,71.65897874,39.20418681,107.276436,16.73962571,9.427013081,2.350805458,6.121823585,31.86407849,0.056074074,36.55617579,0.037987519,9.205935046,3.137070847,7.700920281,3.606133754,21.3879494,83.971,0.660855026,1.176901702,2.898340013,0.129098433,0.317928977,51.4350593,130,1,39.7,115.9
60.3126,0.82,17.272,5.8435,4.84,2.8313,0.1045,3.4924,4.2,0.41,59.7,129,14.54775462,53.4,9.76,2.17465525,7.493465034,3.692981477,3.93,0.732222585,1.923451873,0.26968848,1.686317277,0.259588169,1350,20.6,100.5848799,2229.506609,4.96541795,3.01,0.578576595,12.06298849,2.31,22.1470346,217,12.79459959,111.8869231,45.53921499,40,7.6924,2.898058252,0.146116505,174.2537227,1.78495473,65.53398058,24.04986105,76.49805986,10.53398058,6.116803279,2.330522289,5.787760188,22.23360656,0.074507318,31.66663873,0.052279218,6.262135922,2.59223301,7.153451284,4.443686331,19.92642703,73.61148325,0.585581966,3.559252845,3.126319016,0.407011058,0.357503798,47.80311687,130,1,39.7,115.9
62.83,0.66,16.95,4.7996,4.12,2.5812,0.0845,3.5183,4.41,0.4175,62.7,128.5,14.08871874,45.3,8.12,1.89,4.44,0.61,3.02,0.542492439,1.39,0.2,1.281703699,0.2,1220,15.2,71.48469397,1830,4.9,3.15,0.466981878,9.205106634,1.413079582,20.21387165,193,9.977100629,100,15.05493505,21,7.9283,4.125,0.207236842,183.4200203,2.45766631,80.26315789,33.232073,100.2571812,12.69736842,7.721674877,2.356238811,6.335317598,23.76847291,0.058594011,35.34358217,0.040816327,8.453947368,2.980263158,7.181930302,3.464139179,18.3,93.8260355,0.605599121,1.508948903,2.104819905,0.150549351,0.21,49.65701999,130,1,39.7,115.9
62.21,0.62,17.0901,4.9,4.28,2.23,0.0899,3.55,4.4,0.3512,27.85195409,61.40536432,6.884121728,27.82591432,5.258985724,1.84,4.91,0.59,2.9,0.54,1.42,0.2,1.29,0.21,1300,14.79910448,80.05084181,1915,4.578526781,3.22,0.44,12.65,1.5,20.50897852,179.2233303,10.19966034,99.19853069,10.7,25.36446178,7.95,1.882002666,0.217580733,187.7513502,2.496124031,87.84315306,14.66707424,47.60105761,12.11041726,5.296069537,2.248062016,4.076733119,34.07944796,0.061577571,21.57047622,0.045866282,4.149262167,1.880243116,9.80620155,3.80620155,19.30472142,88.43159066,0.854781451,1.049054541,2.486794749,0.107864501,0.255693926,53.38469606,130,1,39.7,115.9
60.4437,0.73,17.4713,5.7175,4.34,2.5,0.1,3.65,4.27,0.35,63.9,131.5,14.5,47.3,8.09,2.05,5.32,0.65,3.245773611,0.594595193,1.54,0.22,1.44,0.25,1243,15.72721245,83.82117324,1995,5.1,7.498636024,0.491914619,11.6,1.96228,19.86288254,197,11.73464412,115,11.4,26.48424619,7.92,4.063021353,0.476793713,170.0094165,5.207386128,79.034985,30.14504219,91.31944444,12.52605957,7.898640297,2.254009452,5.618055556,24.35105068,0.067434572,32.84722222,0.049019608,8.361303722,3.007525978,8.055555556,3.694444444,17.34782609,79.2,0.737575081,0.97148238,2.256927941,0.099130435,0.230297793,48.71341118,130,1,39.7,115.9
63.62,0.6,16.8545,4.4175,3.8504,2.1992,0.08,3.52,4.3176,0.2941,60.96446521,113.5,11.81714908,40.8,6.76,1.669038099,4.513258422,0.53,2.727011497,0.487038367,1.34,0.195007639,1.21,0.19,883.3510204,14.5,70,1837.971598,4.674326063,7.352560605,0.5,8.077690788,1.537054463,19.76214233,188.3394108,9.164925117,97,9,16.19847415,7.8376,4.204445877,0.507073145,200.5440933,6.076496368,60.92076003,34.22700735,93.80165289,12.98892488,9.018412013,2.25372851,5.58677686,27.86085959,0.079243696,33.71900826,0.040647571,7.827586207,2.813793103,6.675777511,3.729965638,18.9481608,97.97,0.557082123,0.98200475,1.767442062,0.092783505,0.166994579,47.32029699,130,1,39.7,115.9
62.9752,0.66,16.7238,5.04,3.5486,2.15,0.09,3.6842,4.676,0.32,68.4,127,13.6201264,43.4,7.232810258,1.750688544,4.73,0.59,2.998242977,0.557687805,1.48,0.21,1.35,0.22,1285,15.3453737,71,1975,6,3.16,0.480621878,9.951371374,1.47,20.44761139,239.8615497,10.27833916,103,11.63893477,21,8.3602,4.457369455,0.205925256,192.1516667,2.340740741,83.73859282,34.41912799,94.07407407,15.63087054,9.45690507,2.220920724,5.357637228,33.16298107,0.055252918,32.14814815,0.036666667,8.276109952,2.828213952,7.371386203,3.503703704,19.17475728,92.89111111,0.648493257,1.132375045,2.043131645,0.112999367,0.203883495,46.26020734,130,1,39.7,115.9
61.5384,0.7514,17.25,5.413,3.9375,2.23,0.09,3.4874,4.3689,0.4275,77.55871432,144.5,14.3,49.22792554,8.03,2.04,5.12,0.62,3.233414563,0.613779853,1.648503891,0.23,1.45,0.215957527,1280,16.3,81.78278134,1970,5.2,9.958207883,0.55,9.913382755,1.62,19.51534238,224,10.81070198,106,9,23,7.8563,4.758203333,0.610932999,182.2268345,6.867729574,78.52760736,36.33625202,99.65517241,13.74233129,9.658619467,2.229941078,5.537931034,27.89539228,0.063892798,33.95029348,0.041530294,8.865030675,3.020118131,6.836815693,3.531034483,18.58490566,87.29222222,0.608182991,0.832508381,2.127521417,0.08490566,0.216981132,44.15807376,130,1,39.7,115.9
66.3677,0.6358,16.0628,4.0277,3.61,1.81,0.08,3.1578,4.28,0.27,57.0534,101.7597281,12.15,38.9,6.804209325,1.71,4.781144907,0.54,2.74,0.512730143,1.367149091,0.195426718,1.282902744,0.2,811.8431648,14.46644168,71.5,1763.820759,4.2,3.02,0.52,8.924310355,1.8,18.78934383,179.8956869,8.296368266,86,7.4,12.33731548,7.4378,3.943844745,0.208759007,212.6015508,2.354036589,56.11906388,30.2110157,79.31990837,12.43537913,8.385015404,2.135781541,5.303760832,26.43888192,0.088071198,30.32186203,0.047619048,7.034191984,2.688981911,6.95634209,3.726817897,20.50954371,92.9725,0.616897407,0.891956548,1.487074234,0.086046512,0.143457157,45.19172935,130,1,39.7,115.9
66.3,0.65,16.38,3.9995,2.66,1.37,0.05,3.6095,4.84,0.29,45.83030874,84.91074387,9.92,36.85429295,6.31,1.55,3.2,0.36,1.5281,0.24,0.54,0.097352121,0.43,0.102833833,1025.04021,6.6989005,70.4,2040,3.133542184,3.43,0.271363822,4.36,1.225251848,18.85997282,136,6.247779443,57,7.4,18,8.4495,6.841467303,0.512024324,326.5160076,7.976744186,153.0161868,72.40388291,197.4668462,20.30183909,7.263123414,3.55372093,14.6744186,21.55309033,0.068680233,85.70765802,0.032817121,12.67532543,5.501543567,10.13953488,7.441860465,35.78947368,168.99,0.650853077,1.184420812,2.881023596,0.129824561,0.315789474,54.61817205,130,1,39.7,115.9
64.5089,0.66,17.2048,4.21,3.2196,2.0826,0.05,3.3459,5.0143,0.27,52.92450058,98.7,11.45,44.5,6.39,1.950054229,3.48,0.36,1.72,0.270258315,0.657312415,0.08,0.35,0.102022344,1240,7.1938,62.4,2108.06126,5.069741447,7.6,0.4,6.712491246,1.173602146,18.37551869,206,6.040296872,57,12.0462736,20,8.3602,7.356960241,1.05646529,348.9996112,21.71428571,172.3706525,102.7226594,282,28.63576969,8.282394457,4.914285714,18.25714286,32.23787167,0.050322581,127.1428571,0.020123777,13.72014791,6.185882288,19.17854642,9.942857143,36.98353088,167.204,0.933093948,1.994318136,3.311095535,0.211338133,0.350877193,51.39861973,130,1,39.7,115.9
64.8659,0.63,16.55,4.08,3.2,1.9855,0.0596,3.5,4.7227,0.28,60,114.5,12.54359347,43.28000245,6.820876994,1.76,4.19,0.47,2,0.36,0.970624941,0.121491179,0.739173124,0.11,1128.194848,9.720664792,75.46110176,2120,5.8,10.36239118,0.657521706,8.4661,1.315238379,20.49379075,228,6.240794551,72.10432101,8.3,19,8.2227,6.172417348,1.066016718,339.7003351,14.01889604,116.0614909,55.14201254,154.9028181,23.45518592,8.796522801,2.705726081,9.227712389,33.42678664,0.066886586,58.55191571,0.018965517,11.77902977,4.452370633,11.45347379,5.66849614,29.40184403,137.9647651,0.870938375,1.329958859,3.044484135,0.115110993,0.263507093,53.20775971,130,1,39.7,115.9
66.6586,0.62,16.4474,3.7555,3.34,1.61,0.0505,2.95,5.16,0.3235,58.66065029,110,11.42325521,42.91216796,7.32,1.81,4.245391002,0.43,1.8059,0.293523679,0.703306179,0.1,0.64,0.1,1280,7.928908461,65,1957.471156,5.088766223,8.331881496,1.168309891,7.75,1.268553797,19.17249947,206,5.971973472,64.75961626,8.6,14.06650617,8.11,7.398326085,1.050823267,327.7762644,13.01856484,161.4345791,62.26506261,171.875,25.98087757,8.01375004,2.82171875,11.4375,28.1420765,0.05078125,67.05026244,0.019651129,13.87328414,5.412115447,12.109375,6.633423441,30.22672568,160.5940594,0.977435928,1.44005998,2.355420069,0.13279881,0.21721108,52.87113059,130,1,39.7,115.9
66.08,0.57,16.36,3.71,2.7199,1.48,0.06,3.81,4.69,0.272,49.38521897,89.47416383,9.716976602,37.6,5.710587127,1.442372339,3.98,0.400888732,1.800585903,0.31,0.76,0.103102263,0.63,0.1,1105,8.47600227,86.26387941,1871.244416,5.4,8.830381968,0.53,8.354729768,1.160656525,20.31047865,228,6.212311134,69,6.6,13.81733521,8.5,5.82647543,1.041809769,301.2155019,14.01647931,130.3680632,53.25175979,142.0224823,26.89947368,8.648010769,2.858072862,9.064424011,39.92584211,0.078066859,59.68253968,0.018518519,10.55617507,4.436053555,13.26147582,6.317460317,27.11948429,141.6666667,0.985692252,1.062406544,2.224185961,0.095652174,0.200251235,56.14671428,130,1,39.7,115.9
66.3558,0.5963,16.3,3.75,2.3818,1.48,0.0533,4.05,4.6685,0.2688,61.72373009,113.8,11.92676416,40.9,6.327503564,1.64,4.02,0.44,1.94,0.354209697,0.901129209,0.11801828,0.69,0.129003255,1125,9.3,79.4,2000,5.8,9.633072701,0.63517658,7.92,1.269439125,25.07967529,224.3626,5.323365834,51.87625327,6.9,17,8.7185,6.636960225,1.035814269,375.7021521,13.96097493,120.9677419,60.76879193,164.9275362,24.12501075,9.754831343,2.811594203,9.17029502,35.4583127,0.070577778,59.27536232,0.022241941,12.23655914,4.397849462,11.47826087,5.826086957,38.55328544,163.5741088,0.851612903,1.296172425,3.193468292,0.133008835,0.327702926,57.32104349,130,1,39.7,115.9
67.6689,0.54,15.79,3.64,2.8105,1.41,0.05,3.6129,4.51,0.25,45.6,90.9,9.52641,33.3,4.787300406,1.275157299,3.036691531,0.354683884,1.62,0.274625155,0.63,0.09,0.589642073,0.1,1040,7.7,78,1916.021501,4.4,7.471083619,0.427746137,6.32,1.17,19.40292158,178.1466546,4.841914508,50.65876335,8.819601057,17,8.1229,5.922077922,0.9702706,395.7156819,12.67054025,135.0649351,52.53562561,154.1613195,23.13592917,9.525201289,2.747429456,8.118993921,37.21234088,0.075,56.47493882,0.022727273,11.80519481,4.324675325,10.71836677,5.150059112,37.82211358,162.458,0.820779221,1.821511107,3.511007882,0.17409823,0.335578662,56.11904654,130,1,39.7,115.9
59.4365,0.988,18.08,6.1195,5.35,2.92,0.0995,3.55,4.461,0.37,55.17444422,104.4910716,11.77912837,43.3,7.81,2.0859651,5.310019909,0.65,3.24,0.64,2.024045965,0.301091788,1.939798769,0.3,1059.772326,17.1,71.1,2370,6.3,12.17212728,0.31,7.861015236,1.37,16.1756273,289,12.73007347,119.475825,19.33533409,31.7495839,8.011,3.226575685,0.711820309,186.1733167,6.274943295,61.97498982,19.32229987,53.86696459,16.9005848,7.064589529,1.670276346,4.026190822,37.00384123,0.067089882,22.32190302,0.047619048,6.110588982,2.532163743,4.052490063,2.737407608,19.83664896,80.51256281,0.459708493,1.518870581,2.494061325,0.161834698,0.265740654,40.98283156,130,1,39.7,115.9
58.35,1.0455,18.23,6.4584,5.37,3.3654,0.11,3.54,4.3215,0.38,55.7,108,11.30115987,42.27868867,7.240464138,2.22,5.08,0.704915531,3.23,0.615896895,1.54,0.255295556,1.53,0.26,1530,16.39001972,75.6,2370,5.9,10.37323566,0.32,6.59,1.4,14.84204637,242.931697,12.62009738,137,24.50469224,27,7.8615,3.398409578,0.632899523,187.7956983,6.779892588,93.3494911,24.73097819,70.58823529,14.82192829,7.692876995,2.111111111,4.732329502,33.55195087,0.049411765,27.63312985,0.044067797,6.589375842,2.579538609,4.307189542,3.320261438,17.29927007,71.46818182,0.402073952,1.941719743,2.139444664,0.178866367,0.197080292,38.03186856,130,1,39.7,115.9
