SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon
67.3509,0.46,16.86,3.19,0.8775,0.5238,0.1015,5.9,4.6012,0.1802,46.51811248,91.8,11.16884673,43.6,7.89,2.64,6.459281827,0.94,5.399891231,1.08,3.12,0.49,3.351805969,0.57,98.3,26.3,118,2153,7.941896125,9.16,0.65,8.88,1.688103295,17.46116389,325.6636437,8.807292813,20.44822476,4.159946405,6.266975743,10.5012,1.768749524,0.348288973,244.4565028,2.732855089,3.737642586,9.428025413,27.38822022,12.38264805,5.895831747,1.611039327,2.353954875,41.2754935,1.200406918,13.00791287,0.071771274,3.490494297,1.657794677,2.649318034,1.927104936,105.2903137,103.4600985,0.337642586,0.472329749,0.711566639,0.203438022,0.306480187,33.44387931,195,1,48.5,129
68.02,0.4759,16.42,3.1729,1.52,0.35,0.11,5.84,4.39,0.1665,42.29271227,84.8,10.47369256,41.9,7.75,2.13,5.94,1.043924153,5.65177741,1.121442476,3.29,0.54,3.46,0.544456138,85.1,29.4,114,719.0657069,11.3,11,0.76,9.64,2.93,20.2,501,7.119434089,20.51428687,3.372097606,4.503511182,10.23,1.438527628,0.37414966,101.0004023,3.179190751,2.894557823,8.303610492,24.50867052,17.04081633,5.457124164,1.633461679,2.239884393,64.64516129,1.33960047,12.10982659,0.048181959,2.884353741,1.425170068,2.786127168,1.716763006,35.05194753,93,0.327891156,0.473646861,0.632565893,0.164378008,0.219530477,32.64875618,195,1,48.5,129
67.36,0.43,15.9795,3.1399,1.55,0.4452,0.0858,6.17,4.2613,0.1554,53.60067924,106,12.25476644,46.4,8.33,2.29,6.04,0.98,5.611464221,1.15,3.27,0.543463555,3.735375934,0.6,221.0964678,31.04461855,195.0405139,1025.861168,12.1,21.03423023,0.68,9.97,2.68,27.3,488.196623,6.776944369,23.03399182,3.051976389,3.920572168,10.4313,1.726569104,0.677548355,151.3751792,5.631087902,7.121893524,9.747954801,28.37733119,15.72564411,6.434655371,1.502248855,2.230029894,58.60703758,0.882151198,12.42177516,0.049586777,3.414440407,1.494622971,2.669075396,1.616972457,44.53683825,121.5769231,0.321150668,0.450346974,0.578516209,0.132498805,0.170208108,40.43227853,195,1,48.5,129
76.4296,0.15,12.8741,1.2,0.3463,0.16,0.05,4.6653,3.91,0.0289,41.6,77.6,8.19,31,5.48,0.51,4.536624748,0.78,4.633869756,0.96,2.95191659,0.48,3.4,0.54,61.75997513,27.71985519,149.0719618,501,7.41008122,15.29063437,1.192609696,15.5,3.147105599,21.5,224.3980434,3.258653108,7.006957549,2.400477289,3.472580105,8.5753,1.500729341,0.551613068,153.7445022,4.497245403,2.22800497,8.311739886,22.82352941,8.0952098,7.591240876,1.362902869,1.611764706,40.94854807,2.413730923,9.117647059,0.072873695,2.799437424,1.118331961,4.558823529,1.334301396,71.50036182,171.506,0.55916598,0.736647078,1.065648902,0.34258482,0.495590287,26.41621688,195,1,48.5,129
74.41,0.2,13.93,1.7988,0.5277,0.1932,0.0449,5.3275,3.1368,0.0391,65.1,122.5031976,13.55917061,46.1,7.29,0.61,5.65,0.99,5.954582375,1.217566252,4.344014205,0.650704534,3.93,0.64,65.53158004,31.1,181,405.7982889,7.74,14.8,1.18,26.4,4.719716118,27.58897777,219,3.687191058,9.964158961,3.384753363,5.204725935,8.4643,2.093247588,0.475884244,110.0562142,3.765903308,2.10712476,11.25293909,31.1712971,7.041800643,8.930041152,1.51516091,1.854961832,30.04115226,2.7620271,11.7302799,0.082687339,3.939009569,1.482315113,6.717557252,1.437659033,40.72579437,188.5144766,0.848874598,0.917976126,1.411569364,0.339692831,0.522344731,37.83196187,195,1,48.5,129
76.8358,0.1551,12.6241,1.4,0.63,0.17,0.05,4.99,3.468,0.03,48.7,88.3949615,9.47,34.05559237,5.9,0.53,4.75928096,0.81,4.788665604,0.912087001,2.91,0.48,4.046159697,0.713277508,43.9753182,28.13042666,362.1472905,168.8925275,7.09,13.6,1.69998233,19.8,6.53,26.4,207,2.581484163,6.943662956,2.914251527,2.692777442,8.458,1.73122152,0.483462273,65.42458401,3.36121187,1.563265241,8.176425263,21.8466319,7.358580177,8.254237288,1.183508799,1.458172796,35.08474576,8.235239796,8.416769213,0.100603316,3.142325659,1.210631918,4.893529045,1.176246445,24.32326116,169.16,0.703864191,1.128905445,1.043112129,0.41969945,0.387803593,38.88203007,501.9,1.6,48.5,129
74.34,0.1602,13.8249,1.49,0.82,0.18,0.06,4.7129,4.06,0.03,45.85643409,90.37002922,10.6,37.73424894,6.78,0.652692566,5.56,1.025769918,5.81,1.180905605,3.588036466,0.57,3.96,0.597601407,58.5,31,166,396.2563766,7.06676369,13.9,1.18,23.1,5.45,29.3,214,3.691602234,7.97933766,2.474220957,4.273439762,8.7729,1.479239809,0.448387097,107.3399439,3.51010101,1.887096774,7.866519508,22.82071445,6.903225806,6.763485854,1.467171717,1.712121212,31.56342183,2.837606838,9.528850742,0.084565076,2.915162233,1.217233837,5.833333333,1.404040404,49.66030935,146.215,0.74516129,0.670229564,1.157611111,0.310078488,0.535563219,36.77382908,195,1,48.5,129
74.12,0.18,13.92,1.43,0.5662,0.17,0.08,5.19,3.0789,0.03,69.30360027,137,13.8,44.84961989,8.1,0.61,6.36,1.277908046,6.63,1.35,4.570912873,0.69,4.46,0.7,56.6,36.7,326.1105887,453,6.36093175,13.5,1.79565095,26.3,3.75,60,196,3.422425216,8.015552411,2.688159983,3.621996589,8.2689,1.888381479,0.367847411,132.3622786,3.02690583,1.542234332,10.55597779,30.71748879,5.340599455,8.556000033,1.486547085,1.816143498,24.19753086,5.761671178,10.05596859,0.110046771,3.732970027,1.222060487,5.896860987,1.426008969,56.51513168,103.36125,0.716621253,0.785454703,1.058312851,0.335368025,0.451871113,40.36463854,195,1,48.5,129
78.28,0.13,12.0401,0.9442,0.39,0.11,0.0268,4.7834,3.38,0.02,48.31772075,94.7,10.07554672,33.29399483,5.58,0.472464392,4.16,0.73,4.221860811,0.828710794,2.54,0.43,2.85,0.462008896,37.53219824,22.3,155,139.297168,5.92,12.1,0.921418156,13.42507908,2.147621271,18.39046954,195.5723666,2.148661129,6.59767291,5.589536763,13.71358971,8.1634,2.166713935,0.542600897,64.82975194,4.245614035,1.683058217,11.51699318,33.22807018,8.770061283,8.65908974,1.481354671,1.957894737,35.04881122,4.129787416,11.68210345,0.078042043,4.246636771,1.493004252,4.710554063,1.459649123,21.11307576,304.6044776,0.602021483,2.601404515,6.382388328,0.847198223,2.078549497,32.75863461,195,1,48.5,129
76.2,0.12,13.33,1.17,0.22,0.11,0.1,4.6127,3.93,0.07,13.4,43.4,2.7,8.926589272,1.96,0.325767367,1.87,0.4,2.91,0.65,1.873039154,0.33,2.171480735,0.322914075,54.8,17.60561867,161.6241477,397,3.58,12.86864406,0.86,13.7,3.18,35.4,111.2835092,2.74457928,8.66788924,2.604465827,6.894956351,8.5427,0.761120654,0.730939611,144.6487638,5.926206875,3.112642675,4.192048974,19.98636198,6.320908756,6.836734694,1.340099386,0.902609896,56.77730061,2.949345761,4.110830517,0.090199462,2.465122119,0.507030706,6.309058966,0.861163523,45.8012313,85.427,0.778160669,0.948949023,2.512208848,0.300472901,0.795459674,43.59617314,196.3,1.6,48.5,129
77.1158,0.06,12.9133,0.5364,0.3,0.04,0.069,4.3508,4.23,0.0106,7.88,24.28521639,1.9,6.19,1.39,0.05,1.28,0.447069015,2.44,0.567569011,2.37,0.615574508,3.92,0.64,7.779266277,15.25536831,364,35.5,7.546989845,68.15709288,4.32,22.82908381,4.06,27.6,139,4.252810654,2.438918717,1.170876763,1.68172575,8.5808,0.516539479,4.467744829,8.347420774,17.38701349,0.509936313,1.365581676,6.195208263,9.111546649,5.669064748,0.62244898,0.354591837,100,46.7910452,1.579081633,0.084802022,1.59191282,0.405758804,5.82374587,0.326530612,14.55563064,124.3594203,1.496462317,0.275318338,0.395438661,0.480080273,0.689537432,46.86031245,195,1,48.5,129
74.19,0.05,13.6128,1.06,0.9196,0.1988,0.0541,5.7043,2.9493,0.108,78.77760552,183.5430293,19.76504166,70.1,18.26690476,0.34,18.9,3.77,26.5,6.401232729,19.1,3.19,22.9,3.27,75.96157621,196.0679747,575,514,6.828608522,113,10.08870254,57,67.7,36.9,130,6.376695076,18.49695656,27.43856457,92.12223236,8.6536,0.401787215,0.576330735,80.6060183,4.934497817,0.3874247,2.336925265,8.014979445,0.663035359,4.312586426,1.15720524,0.797681431,7.11669556,7.569616492,3.061135371,0.478867692,0.936119372,0.357529067,2.489082969,0.825327511,27.78835525,159.9556377,0.290715504,4.302944432,14.44670496,1.483409689,4.980399454,44.51213366,195,1,48.5,129
78.24,0.0955,11.56,0.9575,1.46,0.03,0.02,4.8523,3.53,0.0289,29.9,49.6,7,26.0734529,5.73,0.209745808,6.34,1.586472616,11.29039903,2.41,8.206086397,1.477410844,9.332991039,1.72,42.45358162,84.1,327,29.1,6.810676911,46.22120124,5.58,30.8,30.7,36.64457297,156,2.241726059,6.090300752,1.741903923,4.061363256,8.3823,0.355529132,0.549598112,12.98106871,4.95245319,0.50479883,2.176345639,5.31448062,1.854934602,5.218150087,1.209729976,0.613951088,27.22513089,7.702530329,2.793686696,0.252544648,0.589774078,0.310029166,3.30012103,0.679310628,4.778089159,419.115,0.366230678,0.777036925,1.811712559,0.286012792,0.666857586,49.6197515,195,1,48.5,129
56.5685,1.5498,11.53,0.27,6.58,4.3928,0.02,5.74,2.88,0.8998,82.67817672,195.5093144,19.3441377,70.7,18.5,3.093246773,22.72931295,4,29.95706651,6.883851858,20.97065712,3.62,25.9,3.86,711.071767,328,390,1333.899818,6.65,68.7,5.42,63.54312694,35.4,47.34591728,111,255.0438515,108.5172233,60.12419277,160.9293929,8.62,0.252067612,0.20945122,5.230080279,2.652509653,2.167901729,2.168546088,7.548622178,0.338414634,4.469090634,1.156643495,0.714285714,6,0.548467845,2.72972973,0.580451128,0.596064983,0.21554878,2.453402585,0.877579651,12.2920563,431,0.193729046,0.235740609,0.63098715,0.554052075,1.482984802,37.98356513,195,1,48.5,129
77.12,0.0601,12.8007,0.8296,0.4491,0.04,0.056,8.44,1.6168,0.07,6.19796797,13.7,2.32,9.601427364,2.888995285,0.06,3.599575645,0.84,6.91,1.74,6.74,1.023909731,6.729405404,1.002817842,43.8,99.9,632,131,6.16008451,54.33378519,1.65,8.85,10.85573432,50.9354242,132,4.083629064,12.75362558,2.526615275,13.15075309,10.0568,0.062041721,0.543881734,32.07930935,8.074084102,0.438438438,0.625676963,2.035841085,1.321321321,2.145371438,1.026836635,0.429309146,45.69062493,14.42922374,1.426786883,0.162792871,0.137137137,0.096110384,1.315123621,0.534902481,10.27158898,179.5857143,0.088588589,0.618718115,3.220359363,0.19810957,1.031138401,55.76316515,195,1,48.5,129
77,0.05,12.69,0.28,0.5899,0.1584,0.0582,4.84,3.679,0.06,10.68722564,29.7,3.83,13.2,3.887812005,0.215388833,3.706187084,0.91,6.690504974,1.59,5.72,0.961186017,7.9,0.965244732,24.33346119,46.7401852,455,59.1,9.41,64.8,5.89,29.10112781,26.8,45.8,167,3.702861582,4.391666412,2.118537206,7.454253656,8.519,0.228651761,1.386387318,15.96062901,8.202531646,0.520611142,0.918999801,3.759493671,3.572942625,2.748904944,0.846899364,0.492128102,42.95475187,18.69853189,1.670886076,0.102576486,0.635427521,0.282412231,3.683687065,0.469137606,13.45730628,146.3745704,0.62261473,0.572135134,2.013106213,0.482399392,1.69736336,50.33310839,195,1,48.5,129
77.3311,0.05,12.63,0.7983,0.4201,0.03,0.03,6.24,3.3,0.07,8.89,51.53820842,5.338431699,9.31,5.048968595,0.268873779,4.988963424,0.92,7.565980346,1.715314854,5.994367365,1.04,7.4,1.17,37,54.3,343.3786698,105.8322121,7.98,48.3,3.385979358,31.1,8.395754491,37.26446254,147,4.60720451,5.021358672,2.393951219,8.647569844,9.54,0.163720074,0.889502762,22.97102546,6.527027027,0.681399632,0.81610788,6.964622759,2.70718232,1.760755654,1.022429776,0.682293053,29.11485727,9.280504589,1.258108108,0.146616541,0.949138277,0.17145488,4.202702703,0.674184246,21.0764096,318,0.572744015,0.519610365,1.876966787,0.476753679,1.72215737,49.34235272,195,1,48.5,129
60.9002,0.85,18.14,5.51,3.9658,2.12,0.11,3.3334,5.15,0.26,35.62,73.87441704,8.662776215,34.51476948,7.912184389,1.38,7.67,1.24,7.24,1.505228131,4.496640782,0.66236657,4.241116305,0.66,521,45.2,139,683,8.32,25.51314582,1.93,17.07738134,3.59,12,349,9.37,72.80930106,4.72,8.45,8.4834,0.788053097,0.564450129,72.89220918,6.015667571,11.52654867,5.705467854,17.4186256,7.721238938,4.501917328,1.707097726,1.865590052,44.10918437,0.266794626,8.138133217,0.079326923,1.634389758,0.763601095,4.026624151,1.808486127,9.380669641,77.12181818,0.377818171,0.503735326,0.901814301,0.064826882,0.116056601,32.37527613,181,1,46.9181,128.185
61.59,0.7769,18.79,4.8,4.66,1.78,0.12,1.88,5.39,0.2605,27.36,59.95,6.63,26.04114842,6.127133033,1.569413985,6.02,1,6.472198857,1.374485015,4.15,0.7,4.68,0.73,342.5757044,43.2,124,521,7.64,49.48151106,3.4,12.7,3.27613088,16.06734287,310,6.57,72.24264982,3.63,1.26,7.27,0.633333333,1.145405349,79.29984779,10.57297245,7.929993157,3.971437845,12.80982906,7.175925926,4.465383704,1.382948474,1.30921646,50.59462531,0.361963789,5.564347953,0.095549738,1.387731481,0.602804362,2.713675214,1.286324786,7.21180634,60.58333333,0.293981481,0.552511416,0.191780822,0.050247326,0.017441221,26.69332413,181,1,46.9181,128.185
60.62,0.9483,17.0126,5.3,5.3567,2.05,0.12,1.95,6.27,0.2797,14.4817884,40.5,5.319489971,19.1035374,8.189870641,1.36,10.35,1.894569047,11.61,2.48,6.731058083,1.13,7.179584432,1.03,477,69.72657754,143,506.4266378,7.26,44.79315956,3.39,14.8,3.74,13,217.6429711,13.07,83.6206867,2.4,14.48699446,8.22,0.207693951,0.642411562,38.74725614,6.238962712,6.841006928,1.370251923,5.640995016,3.121377512,1.768256061,1.617085238,1.14071653,26.57465309,0.299790356,2.660813809,0.141873278,0.580840211,0.273977844,2.061400648,1.441587615,6.056236295,68.5,0.212257657,0.183626626,1.108415796,0.028701032,0.173246538,33.83017412,181,1,46.9181,128.185
67.68,0.5162,15.6689,3.68,3.49,1.59,0.07,3.35,3.77,0.2,39.7,74.98721389,8.382237136,30.02,5.021023891,1.245309691,4.32,0.526101905,2.658220119,0.48,1.28781,0.19,1.245824507,0.19,578.4386932,13.43220971,110.7898924,1040.523335,4.11460278,9.544633919,0.86888,20.7,3.021228811,20.83275353,158.8039581,6.747041205,64.29505471,11.5029886,11.4,7.12,2.955582206,0.71057809,154.2192056,7.661298895,43.06355437,21.64767041,60.19083223,11.82262349,7.906753854,2.133703506,4.030281844,31.62780372,0.191532644,24.09649179,0.046176997,5.582641688,2.234926393,16.61550233,3.467583095,16.18356715,101.7142857,1.54107183,1.704893782,1.689629521,0.178909383,0.177307571,51.42784998,178,2,46.9247,128.345
67.4416,0.5323,15.46,3.62,3.1646,1.55,0.0634,3.7177,3.7684,0.181,39.85,74.19833695,8.52,30.25,5.281033679,1.17,4.42,0.55,2.65,0.49,1.28,0.19,1.246263069,0.19,512,13.40216806,113.11783,608,5.19,15.23595,1.35,15.77152254,4.149701145,21.6680272,201,6.955012944,64.17125891,9.910532322,5.27,7.4861,2.973399514,1.13682726,87.41896024,12.22530811,38.20277419,21.72181598,59.53665706,14.99757346,7.54587121,2.126356839,4.237495125,38.06073057,0.220933262,24.27256392,0.036608863,5.536293577,2.257097498,12.65505087,3.546602728,9.474646599,118.0772871,1.176788895,1.424948077,0.757726843,0.154438802,0.082123993,48.36621981,178,2,46.9247,128.345
67.39,0.5422,15.8175,3.87,3.59,1.69,0.07,3,3.9,0.21,43.22545138,79.49,8.682014613,31.01295619,5.033781424,1.270815038,3.819198823,0.506710133,2.8,0.51,1.33,0.193472897,1.26457877,0.19,526,14.3,94.77235657,689,4.223668626,11.51699114,1.18,17.3,6.104857918,20.59009712,165.3488651,6.16,71.2243208,10.93988175,19.31466805,6.9,3.022758838,0.805383996,111.8506494,9.10737347,36.78321678,23.22047934,62.85887592,11.5628577,8.587073561,2.21417603,3.980599345,32.84784363,0.180175583,24.52433721,0.04498459,5.558741259,2.168738195,13.68044475,3.020135174,9.673661921,98.57142857,1.20979021,1.77595483,3.13549806,0.153597558,0.271180797,45.5978992,178,2,46.9247,128.345
74.37,0.25,13.8317,1.8379,1.23,0.42,0.0485,4.1,4.08,0.0691,56.14148822,110.55,12.3405684,41.39744162,7.941886721,0.74809936,6.4,0.95,5.49,1.165686786,3.44,0.52,3.513434875,0.546247678,142,34.01442662,157,595,5.85,20,1.773598501,19.25198836,4.07,23.4654769,173,3.860106567,15.29694042,2.9,4.179893243,8.18,1.650519906,0.587985804,154.1408222,5.692435099,4.174699212,10.85499288,31.46493501,5.086077209,7.06903664,1.562573435,2.260433736,21.78323692,1.105633803,11.78261248,0.093375671,3.250091534,1.217055401,5.479534713,1.821579232,38.89666715,168.6597938,0.565994793,0.751274596,1.082844002,0.189580395,0.273250279,37.68746997,191,2,46.9642,128.7047
76.14,0.18,13.07,1.27,0.93,0.29,0.06,4.2,3.8341,0.04,30.96935618,60.66,7.2,25.23,4.361884813,0.56,3.771250579,0.57,3.313116609,0.66,1.967517181,0.33,2.32,0.351418977,112,19.17206514,158,461.8755822,3.617077872,13.67112226,1.5,18.308976,3.907024048,24.78617656,96,3.137546856,7.99,1.49438705,2.884820357,8.0341,1.615337521,0.7130751,147.2091425,5.892725112,5.841832853,9.068213198,26.14655172,5.007285303,7.099994041,1.428067504,1.880122764,22.00883428,1.410714286,10.875,0.097155491,3.163978401,1.315977169,7.8918,1.625539043,57.80670616,133.9016667,0.954981942,0.476291548,0.919450924,0.187032171,0.361053862,34.50000318,191,2,46.9642,128.7047
75.36,0.2512,13.26,1.6732,1.04,0.38,0.08,4.15,3.87,0.06,47.24722256,85.87,6.9,23.95054794,3.88,0.55,3.55,0.597504792,3.06,0.618394689,1.94,0.29407109,1.940551184,0.307899874,139.7978909,18.4,130.2001419,612,6.524928785,13.9,1.201500164,14.4336965,2.975629131,23.40767481,213.8064975,3.489429323,10.74,1.43,2.439766924,8.02,2.567783835,0.755434783,175.3868451,7.162913359,7.597711462,16.53974126,44.2503144,11.61991834,12.17711922,1.576871574,1.99943193,55.1047674,0.931345538,12.34213668,0.047188235,4.666847826,1.301660214,7.437936509,1.829377153,56.98324022,100.25,0.784440027,0.409809131,0.699187947,0.133147114,0.22716638,31.25703338,191,2,46.9642,128.7047
74.53,0.13,13.8159,1.36,0.79,0.26,0.06,4.3689,4.33,0.0472,28.70251272,57.78,7.69,28.27,5.7,0.708218968,5.14341157,0.891498579,5.470328108,1.118947366,3.26,0.508439675,3.42,0.543669617,90.60909944,32.7,136.2029322,372,5.362599965,13.44655769,1.082834617,12.8710885,2.282897032,16.96965307,164.9783166,3.95889147,7.133672934,2.234142719,3.623362982,8.6989,0.877752683,0.411209715,93.96569793,3.931742015,2.770920472,5.701266499,16.89473684,5.045208459,5.035528547,1.599511143,1.666666667,28.94356432,1.503192649,8.266081871,0.101381722,1.766972477,0.864525994,3.76347617,1.503921512,52.14705012,144.9816667,0.393611269,0.56433543,0.915246859,0.313182668,0.507923901,28.53984184,195,2,47.0469,129.1053
75.39,0.1308,13.58,1.2847,0.5664,0.1675,0.0425,4.8669,3.7492,0.0251,20.39034779,43.99,4.97,18.56521572,3.85,0.32,3.508917316,0.59,3.36961134,0.66446416,2.07721499,0.36,2.554871037,0.4,60.9,19.59884967,174,330,4.37,11.70665907,1.23,12.2,2.642339541,21.57807758,119,2.619446464,2.41,1.708810427,2.57827099,8.6161,1.040384927,0.59731358,125.9808149,4.58209393,3.107325227,5.421671255,17.21809021,6.071784926,5.296194231,1.318896841,1.506925377,30.90909091,2.857142857,7.266596024,0.091533181,2.244519487,0.947260479,4.775192103,1.37342248,136.9294606,202.7317647,0.622485513,0.652355546,0.984280849,0.70904997,1.069821988,35.66867057,195,2,47.0469,129.1053
76.4466,0.13,13.3,1.31,0.68,0.1696,0.0395,4.39,4.11,0.03,33.28,66.04946347,7.26,27.96,5.106879403,0.429026682,4.431018307,0.76387449,4.474696689,0.89,2.82,0.41057328,2.755543616,0.4353439,52.63220893,27.1,181,496.4858831,4.63,12.57448932,1.027374441,20.2,3.617271777,23.4,128,3.170467338,4.929353173,0.45,1.386584165,8.5,1.22804428,0.464003296,156.597066,4.56334251,1.942147931,8.204527179,23.96966721,4.723247232,6.516699803,1.623888899,1.853311039,25.06423001,3.438958837,10.14681816,0.09402676,2.437249575,1.031734317,7.330676924,1.608037805,100.7202904,215.1898734,0.745387454,0.141934911,0.437343778,0.091289868,0.281291301,31.22456346,195,2,47.0469,129.1053
77.3,0.19,12.1472,1.5169,0.3627,0.223,0.0311,4.07,3.7608,0.02,68.52,121.77,14.17,52.35293317,9.673670435,0.68,8.155583119,1.281186298,6.84,1.48,4.55,0.74,4.96,0.723597469,75,42.2,197,441,7.517903901,18,1.507974723,28.69041783,5.48,25.12505039,249,3.252714721,8.481100872,2.76288877,3.8,7.8308,1.623696682,0.426540284,135.5790587,3.629032258,1.777251185,9.384544712,24.55040323,5.900473934,7.083143928,1.379032258,1.950336781,25.73997137,2.626666667,10.55502685,0.096249896,2.885545024,1.240590833,5.784358433,1.64427079,51.99796661,251.7942122,0.679867721,0.84941011,1.168254927,0.325770064,0.448055041,36.72898686,210,2,47.3858,129.4925
75.54,0.17,13.21,1.3972,0.7839,0.2239,0.0411,4.742,3.58,0.04,50.00478676,91.5,8.97,31.52624101,5.144656376,0.652145588,4.104179428,0.64,3.756013425,0.77,2.37,0.390314212,2.715483289,0.44,99.16068272,22.64759121,169.0309542,491,5.34,12.8,0.83,19.62817948,4.15,20.4,187.7737864,1.56,3.32,1.768403458,2.947481607,8.322,2.207951667,0.565181519,314.7435897,4.71370973,4.378420725,12.50955829,33.6956594,8.291115142,9.719752517,1.383184143,1.894563814,36.49880044,1.704616684,11.60980851,0.082397004,4.040164764,1.392035061,7.228245359,1.511399258,147.8915663,202.4817518,0.86667846,1.13359196,1.889411287,0.532651644,0.887795665,32.82775363,210,2,47.3858,129.4925
75.6433,0.1975,12.9,1.78,0.7118,0.2548,0.0439,4.72,3.53,0.0438,45.62,81.887746,8.97,30.19,4.53,0.57,4.38,0.682118039,3.999470098,0.795495919,2.37,0.39,2.707431687,0.44,111.4694738,22.63482047,199,491,5.34,12.8,1.083697996,22.19021711,3.693335407,22.24733517,191.3300684,1.56,11.57722381,7.79,12.6,8.25,2.015478765,0.565500399,314.7435897,4.72772778,4.92468999,11.44656829,30.24554466,8.452908591,10.07064018,1.47721921,1.67317241,42.23621819,1.785242122,11.15078919,0.082397004,3.617777579,1.333785706,8.196039522,1.61776935,42.41085843,187.9271071,0.980357549,4.993589744,8.076923077,0.672872886,1.088343821,33.75493791,210,2,47.3858,129.4925
76,0.14,12.75,1.66,0.74,0.2511,0.04,4.88,3.4525,0.04,29.05,56.0228062,5.89,19.68160812,3.06,0.34,2.582749216,0.430474153,2.38,0.51,1.58,0.26,1.79,0.285159312,75.1,14.8,130,411,4.64,11.17594642,0.79,16.1,3.206591111,22.63411374,154,3.042203458,1.62,4.618321338,10.6,8.3325,1.962837838,0.755131515,135.0994454,6.243545486,5.074324324,11.02479787,31.29765709,10.40540541,9.493464052,1.329608939,1.709497207,50.32679739,1.7310253,10.9953118,0.061456748,3.785324743,1.329838386,8.994413408,1.442876657,253.7037037,208.3125,1.087837838,1.51808431,3.484316597,2.850815641,6.543209877,36.08451762,251,2,47.4086,129.7928
69.53,0.55,14.7571,3.25,2.81,1.15,0.09,2.85,4.57,0.17,14.49745133,35.75,3.929980031,14.8,3.710754596,0.14,3.38,0.63,4.459283498,0.928914081,2.72,0.478461038,3.17,0.5,41.4,27.42960426,53.2794798,114,3.346839469,7.917626581,0.620679312,6.305893532,1.608744793,13.61006905,116,0.95,46.21716304,3.68,12.2522518,7.42,0.528533011,0.2886526,120,2.497674,1.509318166,3.106775898,11.27760252,4.229007422,3.906874183,1.406714037,1.170585046,31.26048813,1.286943957,4.668769716,0.149394677,1.303336339,0.539563016,1.989240862,1.066246057,2.466616134,82.44444444,0.229893712,3.873684211,12.89710716,0.0796241,0.265101772,25.91650812,220,2,47.3917,129.625
68.81,0.38,15.2478,3.58,2.8,0.77,0.09,3.34,4.15,0.1317,46.92513719,95.38,10.74718328,39.56046861,7.235889852,0.98,5.98,0.92,5.43677044,1.08,3.081867918,0.48,3.15,0.49,262,29.1,107,673,7.71231689,11.6,0.98,12.7,2.991607424,19.3,295,6.06,32.031638,3.03,5.332089649,7.49,1.61254767,0.39862543,111.0561056,3.682539683,9.003436426,10.11981393,30.27936508,10.13745704,6.485054105,1.72595887,2.29710789,40.76900092,0.408396947,12.55887892,0.063534734,3.27766323,1.359466275,4.031746032,1.898412698,21.0104772,83.22222222,0.436426117,0.5,0.87988278,0.094593976,0.166463221,31.20191865,251,2,47.4086,129.7928
73.2016,0.2125,14.74,1.9,1.3393,0.4398,0.0437,5.27,3.66,0.06,26.46604392,48.44,4.920240382,14.52222186,2.2,0.678425387,2.038706257,0.32,1.864141662,0.39,1.200292383,0.196996556,1.311070579,0.21,228,10.9,173.3831796,805.2323039,3.28,10.71055647,0.968371474,15.8,3.403451293,27.52882582,130,2.776241541,17.51301002,9.44,34.55957386,8.93,2.428077424,0.98261986,290.0440369,8.169321043,20.91743119,13.71325296,36.9469049,11.9266055,12.03001996,1.421846918,1.678017976,59.09090909,0.760452542,11.07661334,0.06402439,4.444036697,1.332313932,12.05122001,1.554993522,45.97909229,204.3478261,1.449541284,3.400280509,12.44833108,0.539027842,1.973365733,45.48795467,251,2,47.4086,129.7928
72.9699,0.2505,14.33,2.8,1.4195,0.5488,0.07,4.45,3.9378,0.0784,16.62,44.99155696,4.694713039,16.07923392,3.04,0.684614682,2.841975435,0.535115161,3.070871322,0.603579889,1.93,0.333859308,2.16,0.354651481,196,18.1,147.9547194,795,4.51,10.3,1.11,15.7,4.602868918,25,167,2.97,23.1364089,5.56,6.72,8.3878,0.918232044,0.569060773,267.6767677,4.768518519,10.82872928,5.227027661,20.82942452,9.226519337,5.467105263,1.421699686,1.407407407,54.93421053,0.754871017,7.444089778,0.078636692,2.485721379,0.888355465,7.268518519,1.315729368,34.3614259,119.8257143,0.867403315,1.872053872,2.262626263,0.240313872,0.290451298,37.70678514,251,2,47.4086,129.7928
