SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon
67.23,0.48,17.33,3.03,0.1,0.63,0.39,5.77,4.85,0.2,79.9,142,15.1,54.2,8.32,2.07,6.53,0.92,4.94,0.98,2.79,0.42,2.86,0.44,235,27.6,126,1972,11.3,17.7,1.07,13.8,2.36,27.68150955,470,5.89858682,18.5,9.747712148,2.5,10.62,2.894927536,0.641304348,334.3173645,6.188811189,8.514492754,18.97834233,49.65034965,17.02898551,9.603365385,1.727272727,2.909090909,56.49038462,0.536170213,18.95104895,0.038938053,5.144927536,1.963768116,4.825174825,2.283216783,106.5945946,27.23076923,0.5,1.652550424,0.42383033,0.526903359,0.135135135,47.2781635,127.6,0,35.7438,120.1656
68.41,0.47,16.63,2.77,0.1,0.63,0.37,5.3,5.15,0.16,92.2,152,16.3,57.9,8.96,2.19,7.01,0.93,4.87,0.93,2.67,0.38,2.64,0.4,243,25.2,127,2105,10.9,17.1,1.06,13.5,1.97,25.87103596,469,6.250786868,15.6,7.104721989,5.1,10.45,3.658730159,0.678571429,336.7576026,6.477272727,9.642857143,23.7249073,57.57575758,18.61111111,10.29017857,1.84469697,3.393939394,52.34375,0.522633745,21.93181818,0.036697248,6.031746032,2.297619048,5.113636364,2.65530303,134.9358974,28.24324324,0.535714286,1.13661242,0.815897279,0.455430897,0.326923077,45.42088979,127.6,0,35.7438,120.1656
65.52,0.85,15.65,4.17,0.05,1.19,2.53,6.19,3.41,0.45,79.4,154,16.7,56.8,9.71,2.17,6.65,0.97,4.71,0.87,2.35,0.36,2.3,0.36,486,24.2,66.9,1640,10.7,19.6,1,19.2,3.5,19.55693854,466,8.17831618,81,14.60552936,40,9.6,3.280991736,0.809917355,200.5302759,8.52173913,20.08264463,23.45147679,66.95652174,19.25619835,8.177136972,2.047826087,4.22173913,47.99176107,0.137654321,24.69565217,0.03364486,6.363636364,2.347107438,8.347826087,2.891304348,20.24691358,3.794466403,0.79338843,1.785884654,4.890982339,0.180315177,0.49382716,44.57366179,129.9,0,35.7696,120.1741
65.98,0.82,15.62,3.83,0.05,1.3,2.56,5.95,3.47,0.44,82.1,158,17.1,57.9,9.56,2.07,6.28,0.84,4.51,0.83,2.2,0.32,2.07,0.31,505,23.1,67.6,1720,10.2,19.2,1,18.8,3.42,20.57978771,446,7.74955644,80,14.44991396,40,9.42,3.554112554,0.831168831,221.9481868,9.275362319,21.86147186,26.94327239,76.32850242,19.30735931,8.587866109,2.178743961,4.618357488,46.65271967,0.133861386,27.97101449,0.030392157,6.83982684,2.506493506,9.082125604,3.033816425,21.5,3.6796875,0.813852814,1.864611745,5.161585738,0.180623925,0.5,44.14799695,129.9,0,35.7696,120.1741
63.25,0.88,16.59,4.23,0.06,2.31,3.04,4.87,4.29,0.47,83.4,163.5,18,62.6,10.55,2.37,6.92,0.95,5.11,0.92,2.48,0.36,2.34,0.36,726,25.2,88.8,2550,10.9,20,1.1,20.2,3.39,25.18594245,491,9.671091648,86,18.68166076,40,9.16,3.30952381,0.793650794,263.6724056,8.547008547,28.80952381,24.21183598,69.87179487,19.48412698,7.90521327,2.183760684,4.508547009,46.54028436,0.12231405,26.75213675,0.033027523,6.488095238,2.484126984,8.632478632,2.957264957,29.65116279,3.013157895,0.801587302,1.931701347,4.136037736,0.217228613,0.465116279,47.5246908,129.9,0,35.7574,120.1652
65.16,0.87,15.64,4.71,0.06,1.77,2.64,4.66,4.06,0.44,91.17893197,165.4695348,16.86540155,60.88687316,9.563349617,2.361937386,6.579498882,0.897589257,4.753811835,0.865506946,2.338688926,0.345325026,2.184770943,0.32936342,413.826103,25.55994568,83.20758545,2117.285246,9.381940326,19.56970936,1.12466268,19.48018445,3.132928467,23.31090358,400.9084658,7.873341786,74.64972106,14.6823246,32.7788479,8.72,3.567258441,0.765639709,268.9182438,8.957327734,16.19041402,28.35085231,75.73770391,15.68502808,9.534204606,2.175885692,4.377277924,41.92134366,0.201068963,27.86876737,0.035106109,6.473782725,2.382120601,8.916350939,3.011528006,28.3629358,3.303030303,0.762137162,1.86481484,4.163270031,0.196682913,0.439102081,43.57628665,129.9,0,35.757,120.1654
77.71,0.09,12.87,0.6,0.02,0.24,0.12,4.94,3.41,0.01,7.48,49.2,2.32,7.26,2.19,0.35,2.13,0.43,2.86,0.61,1.87,0.29,1.99,0.29,140,17.8,60,752,5.02,15.3,1.05,10.5,1.37,22.97198107,104,3.325484929,0.89,6.595463292,1.89,8.35,0.420224719,0.859550562,226.1324336,7.688442211,7.865168539,2.553442317,24.72361809,5.842696629,3.415525114,1.43718593,1.100502513,47.48858447,0.428571429,3.648241206,0.057768924,2.764044944,0.407865169,5.27638191,1.070351759,844.9438202,69.58333333,0.58988764,1.98330873,0.568338164,7.410632912,2.123595506,40.15224795,127.6,0,35.7543,120.1838
76.28,0.09,13.66,0.6,0.03,0.16,0.09,3.97,5.1,0.01,24.1,41.9,5.83,21.6,4.07,0.36,3.69,0.59,3.57,0.71,2.08,0.3,2.11,0.31,113,21.8,115,238,5.18,16.6,1.07,10.6,1.14,19.2888145,113,2.348976352,1.07,2.999099304,1.35,9.07,1.105504587,0.76146789,101.3207305,7.867298578,5.183486239,7.759113724,19.85781991,5.183486239,5.921375921,1.691943128,1.928909953,27.76412776,1.017699115,10.23696682,0.05984556,1.922018349,0.990825688,5.023696682,1.748815166,222.4299065,100.7777778,0.486238532,1.276768624,0.57471843,2.802896546,1.261682243,36.55756992,127.6,0,35.7436,120.1641
76.21,0.09,13.58,0.69,0.04,0.18,0.11,4.05,5,0.04,20.4,40.4,5.27,19.5,3.7,0.35,3.36,0.55,3.35,0.68,1.99,0.29,2.05,0.3,118,19.3,110,361,5.14,15.8,1.03,10.6,1.11,18.90949171,109,2.318980808,0.97,3.405306766,1.27,9.05,1.056994819,0.81865285,155.671836,7.707317073,6.113989637,6.760111145,19.70731707,5.647668394,5.513513514,1.634146341,1.804878049,29.45945946,0.93220339,9.512195122,0.058365759,2.093264249,1.010362694,5.170731707,1.63902439,372.1649485,82.27272727,0.549222798,1.468449741,0.547654381,3.510625532,1.309278351,38.27624115,127.6,0,35.7436,120.1641
76.51,0.09,13.52,0.61,0.03,0.19,0.07,4.05,4.91,0.01,20,16.3,5.05,19.5,3.85,0.4,3.45,0.57,3.42,0.69,1.98,0.31,2.12,0.31,51.4,19.9,98.1,449,5.21,15.2,1.01,10.9,1.13,19.09200279,113,2.840990269,0.97,3.902155286,1.68,8.96,1.005025126,0.763819095,158.043484,7.169811321,2.582914573,6.40872542,7.688679245,5.67839196,5.194805195,1.613207547,1.816037736,29.35064935,1.908560311,9.198113208,0.05950096,0.819095477,0.979899497,5.141509434,1.627358491,462.8865979,128,0.547738693,1.373519413,0.591343103,4.022840501,1.731958763,32.19725449,129.9,0,35.7498,120.1568
76.59,0.07,13.09,0.76,0.05,0.37,0.23,4.39,4.43,0.01,11.9,25.9,2.98,11.1,2.25,0.25,2.21,0.4,2.56,0.56,1.7,0.26,1.8,0.27,101,15.9,84.9,469,5.15,12.4,0.84,10.2,0.88,20.13740541,114,2.617427813,1.12,4.421467706,1.53,8.82,0.748427673,0.779874214,179.1835472,6.888888889,6.352201258,4.491092358,14.38888889,7.169811321,5.288888889,1.422222222,1.25,50.66666667,0.840594059,6.166666667,0.052427184,1.628930818,0.698113208,5.666666667,1.227777778,418.75,38.34782609,0.641509434,1.689241508,0.584543342,3.947739023,1.366071429,38.47116426,127.6,0,35.7436,120.1622
76.53,0.07,13.5,0.73,0.03,0.12,0.11,3.95,4.95,0.02,12.7,23.7,3.23,10.4,2.38,0.17,2.25,0.39,2.73,0.68,1.93,0.31,2.14,0.34,111.5,18,109,325,5.1,16.4,1.1,11.7,1.27,19.10678465,121,2.411866645,4.273289193,2.843975438,1.34,8.9,0.705555556,0.911111111,134.750402,7.663551402,6.194444444,4.031507552,11.07476636,6.722222222,5.336134454,1.275700935,1.112149533,50.84033613,0.977578475,4.859813084,0.066666667,1.316666667,0.577777778,5.46728972,1.051401869,76.0538277,80.90909091,0.65,1.179159488,0.555586273,0.665523748,0.313575782,36.73230445,128.75,0,35.7464,120.1589
76.42,0.08,13.36,0.72,0.06,0.16,0.09,4.45,4.65,0.01,23.2,47.3,5.4,17.5,3.75,0.29,3.29,0.59,3.68,0.81,2.23,0.35,2.21,0.33,118.5,22.1,102,253,4.9,16.2,1.1,11.05,1.24,19.26146139,112,2.475660713,3.309067531,4.686601574,1.54,9.1,1.049773756,0.733031674,102.1949408,7.330316742,5.36199095,7.131374458,21.40271493,5.067873303,6.186666667,1.665158371,1.696832579,29.86666667,0.860759494,7.918552036,0.067346939,2.140271493,0.791855204,5,1.488687783,76.45658411,101.1111111,0.5,1.893071029,0.622056161,1.416290701,0.465387903,34.17655115,128.98,0,35.7436,120.1622
76.44,0.08,13.39,0.65,0.02,0.15,0.11,4.29,4.86,0.01,9,30.8,2.83,8.9,2.13,0.13,1.95,0.37,2.62,0.58,1.83,0.32,1.96,0.29,281,16.6,109,578,5.1,17.6,1.1,11.55,1.7,21.0664402,118,2.633692886,7,3.842525438,1.78,9.15,0.542168675,1.060240964,219.4637055,8.979591837,16.92771084,3.119349005,15.71428571,7.108433735,4.225352113,1.336734694,1.086734694,55.39906103,0.387900356,4.540816327,0.056862745,1.855421687,0.536144578,5.892857143,0.994897959,82.57142857,83.18181818,0.695783133,1.458987666,0.675857086,0.548932205,0.254285714,42.13530561,129.21,0,35.7538,120.1824
76.69,0.08,13.42,0.65,0.02,0.15,0.11,4.15,4.68,0.04,28.4,54.6,6.72,21.6,4.59,0.36,3.7,0.65,3.72,0.82,2.33,0.36,2.2,0.35,131.5,23.2,107.5,323,5.2,17.7,1.2,12.05,1.83,17.51688409,120,2.596970986,4.156419138,3.858727012,1.54,8.83,1.224137931,0.762931034,124.3756676,8.045454545,5.668103448,8.76946682,24.81818182,5.172413793,6.187363834,1.690909091,2.086363636,26.14379085,0.817490494,9.818181818,0.067307692,2.353448276,0.931034483,5.477272727,1.681818182,77.71112327,80.27272727,0.519396552,1.485856805,0.592998539,0.928377741,0.370511238,38.09239497,129.44,0,35.7436,120.1641
76.36,0.08,13.49,0.65,0.02,0.15,0.11,4.29,4.83,0.01,12.7,45.7,3.32,11.6,2.69,0.2,2.35,0.44,2.98,0.68,1.98,0.32,2.01,0.31,277,18.3,107,597,5.4,18.4,1.1,11.7,1.76,18.09677714,125,2.604194394,9,3.591497012,1.22,9.12,0.693989071,1.005464481,229.2455592,9.154228856,15.13661202,4.292251821,22.73631841,6.830601093,4.721189591,1.482587065,1.338308458,46.46840149,0.386281588,5.771144279,0.057407407,2.49726776,0.633879781,5.820895522,1.169154229,66.33333333,82.90909091,0.639344262,1.379120169,0.468475012,0.399055224,0.135555556,38.37163107,129.67,0,35.7538,120.1824
79.2,0.07,12.11,0.33,0.02,0.11,0.08,4.25,3.81,0.01,17.4,32,3.71,12.2,2.48,0.28,2.19,0.36,2.6,0.59,1.96,0.3,1.9,0.31,184,18,77.9,1140,4.8,14.8,1,10.6,2.16,20.24392896,110,2.75439377,18,4.85037873,1.34,8.06,0.966666667,0.822222222,413.8841775,7.789473684,10.22222222,6.221185876,16.84210526,6.111111111,7.016129032,1.368421053,1.305263158,44.35483871,0.423369565,6.421052632,0.064583333,1.777777778,0.677777778,5.578947368,1.152631579,63.33333333,100.75,0.588888889,1.760960536,0.486495437,0.269465485,0.074444444,34.00423962,129.9,0,35.7543,120.1838
77.37,0.06,13.28,0.46,0.04,0.06,0.13,4.18,4.41,0.01,27.40726846,47.61608089,4.456193005,12.22969436,2.24945983,0.106053562,2.23334975,0.4221271,2.990131833,0.730359528,2.556476894,0.43260947,3.316880582,0.531618007,2.291542898,25.24285563,208.6168574,8.9774223,7.876429054,38.66623785,2.221752833,19.44643646,4.346348943,19.79960227,213.8627206,1.902853954,1.361902282,0.112882996,0.308029541,8.59,1.085743581,1.53176956,4.717872478,11.6574103,0.09077986,5.613237889,14.3556814,8.472207889,12.18393327,0.901489143,0.678185353,95.07292273,91.03772728,3.687107225,0.0674948,1.886319107,0.484481413,5.862869036,0.673328356,6.59182558,66.07692308,0.770373873,0.059322995,0.161877658,0.082886267,0.226175949,42.74253574,120,0,36.2,120.5
76.36,0.15,12.96,1,0.08,0.06,0.19,4.54,4.64,0.01,34.34307138,65.94802914,6.65744437,21.53441362,4.033869229,0.273733562,3.559219112,0.6493897,4.175412838,0.908115669,3.013849561,0.467907109,3.289693754,0.458699206,12.53776001,25.71083914,143.4959739,52.42808159,6.405347089,31.80423879,1.72740904,11.47322515,1.835509615,122.7415037,198.6246249,2.539274759,2.885060423,0.258840067,0.566631082,9.18,1.335742921,1.236997308,20.64687226,9.667841802,0.487644917,7.091876961,20.0468597,7.72532642,8.513679901,1.269240589,1.22621421,49.23923251,11.44510453,6.546023804,0.07161192,2.564989372,0.83756168,3.487627119,1.081930228,18.17226467,48.31578947,0.446240789,0.101934643,0.223146818,0.089717382,0.196401808,40.20646214,120,0,36.2,120.5
70.86,0.3,15.67,1.95,0.09,0.21,0.37,4.9,5.61,0.03,8.745888429,23.12435373,2.548745562,9.100515199,2.774761805,0.093377905,3.081441387,0.584841073,4.037370591,0.869185657,2.901423354,0.488300688,3.381983606,0.47602175,35.25532707,26.81815151,209.947138,100.3380461,4.482884829,49.2549522,4.302883766,19.7145614,2.675165641,19.63645483,76.28783131,3.131068022,1.433003869,0.135729604,0.681734628,10.51,0.326118242,1.836627412,32.04594898,14.563924,1.314606902,1.75675001,6.837512071,2.844634213,3.151942056,1.193787747,0.820453949,27.49347031,5.955047235,2.690880932,0.106186478,0.862265012,0.339341628,5.829289463,0.911134336,70.01938255,28.40540541,0.735120069,0.043349299,0.217732296,0.094716844,0.475738163,48.14749218,120,0,36.2,120.5
72.78,0.27,14.63,1.54,0.07,0.31,0.52,4.71,5.12,0.06,59.78801675,103.0266808,10.52578434,35.02535543,5.822760334,0.800425117,4.48623132,0.709773701,4.420062049,0.903953087,2.923283045,0.454712232,3.084758257,0.445011448,90.23377647,26.74040373,153.6467414,630.3561747,6.47667085,27.09100937,1.760935029,17.78096147,1.897748374,21.7486637,202.2223859,3.143453811,11.48013688,0.611636337,1.187731702,9.83,2.23586814,1.013111456,200.5298034,8.782214719,3.374435831,13.16650602,33.39862388,7.562428299,10.26798517,1.432871454,1.887590485,34.7296427,1.702763061,11.35432747,0.068709906,3.852846869,1.309828968,5.764134492,1.454321845,54.90841976,18.90384615,0.664947383,0.194574622,0.377842899,0.053277791,0.103459716,32.46029681,120,0,36.2,120.5
77.4,0.16,12.37,1.22,0.05,0.04,0.25,4.18,4.31,0.01,42.9939636,78.93382852,7.572570102,23.38531968,4.218640918,0.2086005,3.456617514,0.591038446,3.879267383,0.839633665,2.914790576,0.472914501,3.537970175,0.535597953,12.12524155,27.0464412,167.8243477,55.13717333,8.210551983,38.94445435,2.358002051,20.73014727,3.282954905,22.79129984,195.7934688,2.335643815,2.904961328,0.100101238,0.553240431,8.49,1.58963478,1.439910488,23.6068415,11.00757,0.448311904,8.25526173,22.31048443,7.239158282,10.19142526,1.096466955,1.192390187,46.41150375,13.84090758,6.609812554,0.06523288,2.918455258,0.864635739,5.859333529,0.977005838,18.98034676,33.96,0.766464879,0.042858092,0.236868493,0.034458716,0.190446746,30.12672246,120,0,36.2,120.5
76.98,0.11,12.75,1.02,0.14,0.06,0.17,4.48,4.27,0.01,31.59083587,53.25096861,4.582803653,13.07880328,2.337216105,0.128167797,2.22227097,0.419510931,2.959019989,0.713985788,2.741234148,0.483018225,3.647413364,0.568007327,7.774975317,24.25216247,242.5588683,18.85911467,8.325583454,39.51055831,2.185023041,23.72105691,3.943307055,30.05777998,211.0341826,2.117745888,1.708879907,0.10091902,0.578030942,8.75,1.302598723,1.629156095,8.905277435,10.83248713,0.320588951,5.88374256,14.59965277,8.701664557,13.5164377,0.811265325,0.640787285,90.29296955,31.19738114,3.585774897,0.068224327,2.19572043,0.539284004,6.50352854,0.609273134,11.03595085,51.47058824,0.978100693,0.04765398,0.272946318,0.059055654,0.338251354,46.44713463,120,0,36.2,120.5
77.64,0.08,12.71,0.66,0.05,0.05,0.09,4.39,4.34,0,28.07661669,29.95865914,1.964991375,3.930027383,0.363768681,0.037493815,0.26350035,0.049490861,0.387904248,0.129126772,0.66247128,0.160365132,1.709341334,0.335608733,4.836104241,5.564012059,349.6802473,33.31660495,7.374824994,44.38750757,2.430238659,37.12403654,4.836202921,35.2025596,141.7608322,2.165458483,1.20359819,0.1248108,0.645838479,8.73,5.046109964,7.977608082,15.38547389,25.96760909,0.86917573,11.15818374,17.52643462,25.47816768,77.18261125,0.226932,0.212812195,389.7004872,72.30618487,2.299147224,0.045507349,5.384362726,0.706329775,21.71832846,0.154153149,27.6808367,97,6.672170395,0.057637124,0.298245607,0.103698062,0.536589773,50.69559542,120,0,36.2,120.5
77.53,0.1,12.78,0.62,0.01,0.05,0.2,4.09,4.6,0,33.13355288,37.60143025,2.908370757,6.743244294,0.759604262,0.08630525,0.564103991,0.108970982,0.816359048,0.204296749,0.879235435,0.173514865,1.562924409,0.279470739,12.90178865,7.680955993,154.9654929,71.39008294,5.570818935,43.979362,2.526181082,27.05226709,6.292004083,20.53749279,100.3785255,2.094819912,2.364312262,0.432921829,0.950282638,8.69,4.313727733,5.725766694,34.07934139,28.13914847,1.67971131,14.40149452,24.05838058,13.06849376,43.61949312,0.522327915,0.486014716,132.1458166,12.0111635,4.314504435,0.050166904,4.895410192,0.877917319,17.3087495,0.360928518,30.1948622,43.45,3.521992199,0.206663029,0.453634526,0.183106875,0.40192772,43.15180868,120,0,36.2,120.5
69.47,0.36,16.13,1.66,0.07,0.35,1.24,4.74,5.9,0.07,74.50756427,133.2894288,13.90187651,47.85026831,7.52190098,1.463640944,5.387808357,0.74111395,4.181764774,0.816959396,2.571878577,0.373795643,2.400246818,0.342252308,243.145527,22.40518738,118.1441507,1600.320452,4.207737112,17.17824467,1.154363604,11.10037459,1.10951386,23.58380435,141.183755,5.858999782,10.47073345,0.311893145,0.590561795,10.64,3.325460439,0.766708369,273.1388482,7.156865928,10.85219788,21.08734938,55.53155109,6.301386934,9.905416791,1.742222818,3.133803125,18.76969072,0.485898927,19.93556161,0.081338805,5.949043252,2.135678113,4.624680473,2.244689303,152.8374741,8.580645161,0.495437704,0.053233172,0.100795668,0.029787134,0.056401187,39.75911793,120,0,36.2,120.5
76.97,0.11,13.06,0.8,0.05,0.13,0.54,4.01,4.32,0.02,29.11066597,50.70515314,4.861391816,14.53094787,2.519007384,0.204257227,2.064480668,0.354848634,2.413991265,0.555989814,2.0971744,0.367476754,2.724218129,0.422258648,89.29644505,19.82351483,223.3070819,343.4069085,5.059123608,43.7705691,3.651728746,27.05686572,4.245443154,33.77814303,93.02683779,3.514533657,4.697939241,0.783719305,2.054831981,8.33,1.468491648,2.208012528,97.71051924,16.06720425,4.504571758,7.259183793,18.61273611,4.692751946,11.55640359,0.886122605,0.924671691,36.92995836,2.500738767,5.333988389,0.083464782,2.557828598,0.733015714,9.931974768,0.757825024,73.0973499,15.42592593,1.364887405,0.222993825,0.584667037,0.166821933,0.437390072,42.04911457,120,0,36.2,120.5
72.99,0.23,14.77,1.22,0.03,0.16,0.62,4.64,5.29,0.04,76.33142305,124.205259,11.3741258,33.67270282,5.002607595,0.473932145,3.675519774,0.568158671,3.449565022,0.724721921,2.235095281,0.342827529,2.316010248,0.337177358,91.6236982,21.33755147,143.7770459,416.603819,6.651442241,30.92900211,2.122423528,11.85766012,2.027496369,23.43003807,205.9179443,3.529481161,8.888873147,0.899109805,1.689823756,9.93,3.577328128,1.449510369,118.0354279,13.35443232,4.294011819,22.38929467,53.62897643,9.650495493,15.2583271,1.489442901,2.160010993,41.16212203,1.569212428,14.53909923,0.050692368,5.820970563,1.578095915,5.119865135,1.58700497,46.86801264,16.01612903,0.555717939,0.254742769,0.478773984,0.101150032,0.190105509,36.21354406,120,0,36.2,120.5
72.41,0.22,14.81,1.56,0.05,0.4,1.39,4.31,4.78,0.07,24.362183,33.39949153,2.227521919,4.679363234,0.46180694,0.028668908,0.354661599,0.076510263,0.590206677,0.17394091,0.804336536,0.175732479,1.510098407,0.263277125,6.081761845,6.504767817,211.7458364,15.17363817,6.296741242,41.35455617,2.576846835,23.17192446,3.149659633,14.83464399,132.3938663,1.857669719,1.264709059,0.392145606,0.866234174,9.09,3.745280952,6.357576063,8.168103304,27.38533858,0.934969858,10.95944299,22.11742717,20.35335773,52.75404263,0.390839878,0.305812481,286.6866104,34.81652879,3.098714105,0.041811647,5.134617018,0.719374367,15.34464532,0.234859925,11.99773028,6.539568345,3.562298473,0.21109544,0.466301499,0.31006784,0.684927627,48.00531344,120,0,36.2,120.5
77.81,0.12,12.41,0.95,0.06,0.04,0.16,4.19,4.25,0,23.31131719,46.51530718,4.586977361,13.87465981,2.911975532,0.129400884,2.646875278,0.481983249,3.225821158,0.732144466,2.456007602,0.388472192,2.674966961,0.368760019,24.02647053,22.20240713,135.2220096,23.76012813,6.697205185,27.96294965,1.761708256,13.83892077,1.64805835,14.10527353,179.1157143,1.50415255,2.010320923,0.710104918,0.705211183,8.44,1.049945488,1.259455765,15.79635532,10.45356823,1.08215611,5.920057452,17.38911465,8.067400676,8.005327289,1.205929346,1.088602429,61.51003411,5.628043013,5.186852777,0.055061777,2.095056942,0.624916917,5.173492223,0.989498307,11.8190722,52.75,0.623307225,0.472096343,0.46884286,0.353229631,0.350795326,32.21897755,120,0,36.2,120.5
66.64,0.63,16.08,3.04,0.07,1.04,2,4.8,5.51,0.19,84.70986584,153.0101763,16.37487207,57.20043674,8.990573062,1.737124829,6.537197468,0.862747836,4.708518268,0.911347021,2.732612596,0.38083354,2.576630914,0.370149824,285.6514478,24.43103514,135.3927195,2119.848052,6.183386966,19.27286878,1.26389443,15.65250684,2.21039126,21.10576532,240.599781,7.296017384,35.89592609,4.761322308,9.735665309,10.31,3.467305636,0.788868285,290.5486569,7.479871749,11.69215492,22.33362969,59.38381608,9.848120623,9.422076352,1.827393377,3.489274701,26.76133983,0.473978762,22.19970133,0.059861986,6.262942828,2.341302217,6.074795872,2.537110547,59.05539383,5.155,0.640681279,0.652591963,1.334380772,0.132642415,0.271219227,41.56052293,120,0,36.2,120.5
68.14,0.63,15.66,3.04,0.07,0.89,1.82,4.63,4.93,0.19,75.11287403,141.0013519,14.65139569,52.04169805,8.178146134,1.555982743,5.768732563,0.785168305,4.310679374,0.837711452,2.505361387,0.354546395,2.286757909,0.328477867,283.2586256,21.85408432,122.1970363,1782.142652,5.524695093,18.67321369,1.252669749,14.14558727,1.991111699,18.40554161,215.8233359,6.480235437,33.69549642,4.300660883,4.659981432,9.56,3.437017673,0.854449604,275.0120222,8.165802605,12.96135868,22.31370668,61.65993844,9.8756522,9.184584477,1.885061535,3.576306045,26.39025182,0.431397406,22.757852,0.059456289,6.451945084,2.381325947,6.185870054,2.522668683,52.88963931,5.252747253,0.647274306,0.663658122,0.71910681,0.127633106,0.138296862,42.75316182,120,0,36.2,120.5
66.99,0.6,16.33,2.76,0.06,0.83,1.81,4.74,5.71,0.16,80.49618958,141.6975143,14.99258807,51.39421248,7.888300142,1.701016214,5.621859189,0.741356436,4.06942759,0.782217609,2.379125213,0.33279073,2.236077648,0.314145235,280.6678236,20.63240576,140.0663537,2070.598259,5.578343893,18.69356375,1.254886945,13.98525112,2.226301411,27.88285608,219.5052931,5.613155245,30.8043733,3.701022956,5.309217405,10.45,3.901444675,0.906029281,368.883127,8.359979702,13.60325242,24.45490457,63.36878079,10.63886081,10.2045039,1.819895474,3.527739812,27.82669132,0.499046709,22.98409115,0.056315143,6.86771654,2.490946188,6.254367389,2.514160988,67.21767195,5.773480663,0.677829395,0.659348048,0.945852586,0.120146023,0.172352716,43.62511776,120,0,36.2,120.5
66.91,0.55,16.49,2.82,0.08,0.89,1.75,4.8,5.51,0.2,41.52120936,83.77273872,9.513382068,34.28364704,5.83226937,1.338117695,4.446476682,0.616927705,3.432382768,0.695695579,2.124928682,0.310423255,2.073386614,0.306676668,357.2260304,17.98406028,111.0673678,1729.972619,5.931850051,23.50294039,1.67458598,9.645294372,1.263557612,22.8495238,222.0676104,5.353067775,32.19215643,1.713198448,2.821252638,10.31,2.308778369,1.306876202,323.1740549,11.33553204,19.86348048,13.60401913,40.4038196,12.34802414,7.119220106,1.655447539,2.812919371,38.07567798,0.310916222,16.53509616,0.051700003,4.658166032,1.906335194,4.651951694,2.144547791,53.73894796,5.891428571,0.536324624,0.320040493,0.527034732,0.053217884,0.087637889,40.6412163,120,0,36.2,120.5
70.88,0.3,15.67,1.95,0.06,0.21,0.37,4.9,5.61,0.03,107.450005,196.7932929,20.22522987,65.32039248,10.0865627,0.557100437,6.82217737,1.032799225,5.957746246,1.204340982,3.750087936,0.586812276,4.04391561,0.591807683,48.7267475,33.05575331,196.5346156,104.5169552,12.5361553,52.77439024,3.522623297,26.93768224,5.605480307,21.60165022,428.5367742,5.361986445,2.650795074,0.586607739,1.227979932,10.51,3.25056894,1.596526624,19.49220802,13.05031938,1.47407766,18.0501945,48.66404542,12.96406015,10.6527871,1.473261764,2.494256476,42.48590793,4.033403124,16.15275856,0.047208069,5.953374926,1.976067278,6.66128694,1.687022685,39.42853079,28.40540541,0.814916604,0.109401198,0.229015859,0.221295016,0.463249666,42.32495455,120,0,36.2,120.5
77.98,0.08,12.48,0.66,0.04,0.06,0.37,3.97,4.35,0,19.09600138,44.45084067,5.351485572,19.25382029,5.03790637,0.088587765,4.683561767,0.823407402,5.193121139,1.078717947,3.39992423,0.553308584,3.615503834,0.49789215,8.462231773,31.82616833,243.1750523,15.78453435,5.159178488,48.80192865,4.752376277,23.55400809,2.853583365,29.39421014,86.90376653,1.970195376,0.547252551,0.192597018,0.349969686,8.32,0.600009438,1.533390012,8.011659423,13.4979607,0.265889116,3.587989315,12.29450796,2.730575847,3.790463732,1.436347845,1.393417516,17.24997651,28.73651524,5.325349156,0.096506091,1.396675849,0.604968216,6.514723583,1.295410538,28.84323576,22.48648649,0.740083061,0.097755289,0.17763197,0.351934436,0.639503069,50.92712656,120,0,36.2,120.5
77.36,0.1,12.71,0.73,0.02,0.08,0.37,3.88,4.72,0.01,20.25745667,45.29847601,5.117383166,17.98264201,4.021718612,0.156269318,3.157907311,0.555956909,3.327963194,0.683808682,2.251605795,0.38059116,2.633496838,0.409303132,17.79947607,19.21894896,229.7411692,51.55761704,5.298264204,40.76326787,4.351897283,21.36318043,3.662336521,24.92147111,105.6863925,1.797960945,2.246300068,0.241465405,0.461057015,8.6,1.054035614,2.120993607,28.67560454,15.47876089,0.926142013,5.225521602,17.20088491,5.499072437,5.037014924,1.263705027,1.527140095,26.27891275,12.90718717,6.828427417,0.077252307,2.356969473,0.935672499,8.11209648,1.199130853,22.95223945,23.24324324,1.111568613,0.134299583,0.256433276,0.107494724,0.205251748,44.3406094,120,0,36.2,120.5
